order_id,user_id,product_id,old_name,category,price,base_price,quantity,amount,status,region,priority,customer_name,order_date,discount_pct
100214,,P1214,Rice 5kg,Grocery,22480.88,22480.88,10,224808.8,Returned,West,Low,Priya Kapoor,2024-03-28,0
100215,20215,P1215,Shampoo,Beauty,32897.2,32897.2,10,328972.0,Completed,West,Medium,Neha Verma,2024-01-11,0
100216,20216,P1216,Toaster,Home & Kitchen,25558.28,25558.28,10,255582.8,Pending,West,Medium,Amit Kapoor,2024-06-03,0
100217,20217,P1217,Tablet,Electronics,5272.24,5272.24,2,10544.48,Completed,South,Medium,Rahul Reddy,2025-06-17,5
100218,,P1218,Vacuum Cleaner,Home & Kitchen,4926.27,4926.27,8,39410.16,Cancelled,North,Medium,Diya Sharma,2024-12-17,15
100219,20219,P1219,Camera,Electronics,40012.5,40012.5,4,160050.0,Pending,South,Medium,Rahul Reddy,2025-02-18,15
100220,20220,P1220,Jeans,Clothing,32041.92,32041.92,1,32041.92,Pending,West,Low,Aarav Reddy,2024-07-29,0
100221,20221,P1221,Face Cream,Beauty,28888.53,28888.53,9,259996.77,Pending,East,Medium,Diya Iyer,2025-05-16,10
100222,20222,P1222,Biography,Books,29868.69,29868.69,10,298686.9,Completed,East,Medium,Divya Gupta,2024-10-31,10
100223,20223,P1223,Yoga Mat,Sports,33621.9,33621.9,4,134487.6,Cancelled,North,High,Ananya Kapoor,2025-02-01,5
100224,20224,P1224,Dumbbell Set,Sports,28761.56,28761.56,8,230092.48,Pending,South,Medium,Ishaan Nair,2025-04-06,10
100225,20225,P1225,Monitor,Electronics,$17984.01,17984.01,3,53952.03,Pending,West,Low,Sneha Rao,2025-05-18,5
100226,20226,P1226,Sci-Fi Book,Books,,24460.54,1,24460.54,Pending,East,High,Pooja Iyer,2024-06-21,20
100227,20227,P1227,Cereal Box,Grocery,37138.79,37138.79,9,334249.11,Completed,North,Medium,Priya Kapoor,2024-02-12,20
100228,20228,P1228,Sci-Fi Book,Books,27340.35,27340.35,2,54680.7,Pending,East,High,Priya Verma,2025-03-25,20
100229,20229,P1229,Monitor,Electronics,40603.85,40603.85,10,406038.5,Cancelled,West,High,Kabir Reddy,2024-03-01,10
100230,20230,P1230,Air Fryer,Home & Kitchen,14090.2,14090.2,6,84541.2,Cancelled,East,Low,Vikram Verma,2024-05-18,20
100231,20231,P1231,Lipstick,Beauty,45942.5,45942.5,3,137827.5,Pending,South,High,Meera Rao,2025-05-16,0
100232,20232,P1232,Cricket Bat,Sports,31409.25,31409.25,2,62818.5,Completed,West,Low,Priya Mehta,2025-05-14,0
100233,20233,P1233,Yoga Mat,Sports,43451.94,43451.94,2,86903.88,Returned,East,High,Kiran Reddy,2025-03-15,20
100234,20234,P1234,Sneakers,Clothing,13463.42,13463.42,6,80780.52,Pending,West,Medium,Vivaan Sharma,2024-04-11,15
100235,20235,P1235,Lipstick,Beauty,863.25,863.25,3,2589.75,Returned,West,High,Neha Reddy,2024-05-15,15
100236,20236,P1236,Toaster,Home & Kitchen,43727.45,43727.45,2,87454.9,Cancelled,East,High,Ishaan Sharma,2025-02-09,15
100237,,P1237,Toaster,Home & Kitchen,,21490.09,2,42980.18,Completed,South,Medium,Amit Reddy,2025-06-15,15
100238,,P1238,Rice 5kg,Grocery,452.73,452.73,2,905.46,Returned,South,Medium,Kiran Verma,2024-04-14,0
100239,20239,P1239,Cookware Set,Home & Kitchen,44055.4,44055.4,3,132166.2,Pending,North,Low,Divya Gupta,2025-03-26,0
100240,20240,P1240,Cookbook,Books,31422.6,31422.6,7,219958.2,Returned,South,High,Ananya Verma,2025-01-28,0
100241,,P1241,Coffee Beans,Grocery,39564.28,39564.28,2,79128.56,Pending,East,Low,Sara Reddy,2025-06-14,10
100242,20242,P1242,Dumbbell Set,Sports,37404.79,37404.79,1,37404.79,Pending,West,Medium,Sneha Singh,2024-03-13,10
100243,20243,P1243,Headphones,Electronics,46699.52,46699.52,10,466995.2,Returned,East,Low,Sneha Verma,2024-01-18,10
100244,20244,P1244,Laptop,Electronics,$13146.15,13146.15,1,13146.15,Returned,East,Low,Neha Rao,2025-02-15,0
100245,20245,P1245,Self-Help Book,Books,26905.89,26905.89,2,53811.78,Cancelled,North,Low,Ananya Kapoor,2024-11-30,5
100246,20246,P1246,Yoga Mat,Sports,15542.97,15542.97,4,62171.88,Completed,South,High,Diya Mehta,2024-02-26,0
100247,20247,P1247,Cookbook,Books,6016.18,6016.18,1,6016.18,Pending,West,Medium,Rohan Gupta,2025-01-15,0
100248,20248,P1248,Biography,Books,36660.15,36660.15,1,36660.15,Cancelled,West,Medium,Rohan Singh,2024-03-19,5
100249,20249,P1249,Cereal Box,Grocery,18038.19,18038.19,10,180381.9,Pending,East,High,Diya Singh,2024-04-28,0
100250,20250,P1250,Self-Help Book,Books,178.3,178.3,1,178.3,Pending,North,Medium,Ananya Gupta,2024-02-06,10
100251,20251,P1251,Lipstick,Beauty,11264.54,11264.54,6,67587.24,Cancelled,North,Low,Vikram Sharma,2024-07-02,0
100252,20252,P1252,Sunscreen,Beauty,49071.62,49071.62,2,98143.24,Returned,East,Medium,Pooja Mehta,2024-01-09,0
100253,20253,P1253,Jacket,Clothing,28212.15,28212.15,10,282121.5,Pending,West,Medium,Sneha Reddy,2024-09-08,0
100254,20254,P1254,Tablet,Electronics,1244.32,1244.32,1,1244.32,Cancelled,North,Low,Sara Verma,2024-07-29,10
100255,20255,P1255,Sneakers,Clothing,,24626.84,3,73880.52,Cancelled,North,High,Vikram Rao,2025-01-16,5
100256,20256,P1256,Novel,Books,29059.49,29059.49,7,203416.43,Completed,North,Medium,Ananya Reddy,2024-10-25,0
100257,20257,P1257,Perfume,Beauty,46305.8,46305.8,6,277834.8,Cancelled,West,Medium,Kabir Gupta,2024-04-21,0
100258,20258,P1258,Smartphone,Electronics,22505.86,22505.86,2,45011.72,Cancelled,South,Medium,Rohan Verma,2024-04-02,0
100259,20259,P1259,Perfume,Beauty,41328.02,41328.02,1,41328.02,Pending,East,High,Meera Nair,2025-02-09,10
100260,20260,P1260,Camera,Electronics,14977.09,14977.09,3,44931.27,Completed,West,Medium,Pooja Reddy,2024-04-06,5
100261,20261,P1261,Monitor,Electronics,39700.8,39700.8,1,39700.8,Pending,South,High,Priya Verma,2024-09-22,20
100262,20262,P1262,Laptop,Electronics,49858.21,49858.21,8,398865.68,Pending,North,Medium,Rahul Sharma,2024-06-21,10
100263,20263,P1263,Pasta Pack,Grocery,24831.51,24831.51,7,173820.57,Pending,East,High,Rohan Iyer,2025-04-01,0
100264,20264,P1264,Smartwatch,Electronics,30977.87,30977.87,5,154889.35,Returned,West,Low,Aditya Iyer,2025-01-27,0
100265,20265,P1265,Olive Oil,Grocery,32150.49,32150.49,4,128601.96,Completed,West,Low,Pooja Mehta,2024-12-18,10
100266,,P1266,Cricket Bat,Sports,19449.64,19449.64,6,116697.84,Pending,North,Medium,Sneha Kapoor,2025-01-01,20
100267,20267,P1267,Dumbbell Set,Sports,48700.29,48700.29,4,194801.16,Cancelled,North,High,Kiran Nair,2024-06-26,0
100268,20268,P1268,Dress,Clothing,15934.32,15934.32,6,95605.92,Completed,East,Low,Amit Reddy,2025-05-19,10
100269,20269,P1269,Toaster,Home & Kitchen,,24547.3,4,98189.2,Pending,North,Low,Arjun Singh,2024-07-25,20
100270,20270,P1270,Jacket,Clothing,35861.03,35861.03,6,215166.18,Completed,North,High,Ananya Verma,2025-06-22,20
100271,20271,P1271,Blender,Home & Kitchen,18710.86,18710.86,7,130976.02,Completed,East,Medium,Ishaan Rao,2025-05-13,15
100272,20272,P1272,Toaster,Home & Kitchen,35373.79,35373.79,10,353737.9,Cancelled,South,Low,Ishaan Rao,2024-11-10,15
100273,20273,P1273,Biography,Books,6411.05,6411.05,10,64110.5,Returned,North,High,Divya Reddy,2024-04-16,5
100274,20274,P1274,Jacket,Clothing,37279.9,37279.9,6,223679.4,Pending,North,Low,Arjun Mehta,2024-01-12,0
100275,20275,P1275,Jeans,Clothing,34674.15,34674.15,2,69348.3,Completed,North,Medium,Neha Gupta,2025-02-27,5
100276,,P1276,Coffee Beans,Grocery,27323.9,27323.9,8,218591.2,Pending,South,Medium,Vivaan Iyer,2024-01-21,0
100277,20277,P1277,Blender,Home & Kitchen,3756.31,3756.31,7,26294.17,Pending,North,Low,Aditya Nair,2025-05-09,15
100278,20278,P1278,Tablet,Electronics,47124.99,47124.99,7,329874.93,Pending,North,High,Kabir Rao,2024-09-28,15
100279,20279,P1279,Cookware Set,Home & Kitchen,$11915.54,11915.54,10,119155.4,Returned,South,High,Neha Verma,2024-10-28,20
100280,20280,P1280,Self-Help Book,Books,,24042.4,4,96169.6,Pending,East,High,Diya Iyer,2025-02-11,5
100281,20281,P1281,Coffee Beans,Grocery,4602.29,4602.29,3,13806.87,Cancelled,West,Medium,Vivaan Iyer,2025-03-26,5
100282,20282,P1282,Toaster,Home & Kitchen,41862.08,41862.08,3,125586.24,Completed,North,Low,Pooja Rao,2024-08-20,10
100283,20283,P1283,Monitor,Electronics,19385.95,19385.95,9,174473.55,Returned,South,Medium,Kiran Sharma,2025-05-29,10
100284,20284,P1284,Running Shoes,Sports,33892.87,33892.87,2,67785.74,Returned,South,High,Kabir Gupta,2024-02-13,5
100285,20285,P1285,Camera,Electronics,21797.89,21797.89,3,65393.67,Cancelled,East,Low,Aditya Verma,2025-02-01,10
100286,20286,P1286,Cereal Box,Grocery,16340.03,16340.03,8,130720.24,Completed,West,High,Ananya Singh,2024-04-12,0
100287,20287,P1287,Yoga Mat,Sports,39297.99,39297.99,6,235787.94,Returned,East,Medium,Amit Singh,2025-04-29,0
100288,20288,P1288,Jacket,Clothing,20178.55,20178.55,7,141249.85,Completed,West,Medium,Vivaan Mehta,2024-10-02,0
100289,20289,P1289,Headphones,Electronics,40878.43,40878.43,5,204392.15,Returned,North,High,Rahul Nair,2024-10-02,15
100290,20290,P1290,Cereal Box,Grocery,32295.46,32295.46,4,129181.84,Returned,West,Low,Vivaan Kapoor,2024-06-11,0
100291,20291,P1291,Air Fryer,Home & Kitchen,20199.09,20199.09,9,181791.81,Completed,South,High,Kabir Sharma,2024-09-12,0
100292,20292,P1292,Rice 5kg,Grocery,45905.65,45905.65,5,229528.25,Cancelled,West,Low,Diya Sharma,2024-09-04,0
100293,20293,P1293,Cereal Box,Grocery,22332.87,22332.87,8,178662.96,Cancelled,East,High,Rohan Verma,2024-10-18,0
100294,20294,P1294,Rice 5kg,Grocery,8187.22,8187.22,4,32748.88,Pending,South,Low,Neha Kapoor,2024-01-21,20
100295,20295,P1295,Face Cream,Beauty,23731.16,23731.16,3,71193.48,Completed,South,Medium,Sara Iyer,2025-03-09,5
100296,20296,P1296,Perfume,Beauty,22976.95,22976.95,5,114884.75,Returned,North,High,Priya Kapoor,2024-10-16,0
100297,20297,P1297,Novel,Books,24112.83,24112.83,5,120564.15,Cancelled,East,Medium,Sara Reddy,2024-06-02,10
100298,20298,P1298,Shampoo,Beauty,44989.37,44989.37,10,449893.7,Returned,East,Low,Aarav Mehta,2024-10-29,0
100299,20299,P1299,Pasta Pack,Grocery,$19444.33,19444.33,10,194443.3,Pending,East,Low,Pooja Mehta,2025-01-02,10
100300,20300,P1300,Toaster,Home & Kitchen,42039.9,42039.9,3,126119.7,Cancelled,North,Medium,Rohan Kapoor,2024-07-06,15
100301,20301,P1301,Blender,Home & Kitchen,11151.56,11151.56,5,55757.8,Returned,East,Medium,Sara Mehta,2024-04-30,5
100302,20302,P1302,Monitor,Electronics,31738.12,31738.12,10,317381.2,Completed,West,High,Kiran Kapoor,2024-11-01,5
100303,20303,P1303,Monitor,Electronics,42719.28,42719.28,4,170877.12,Cancelled,West,Low,Rahul Gupta,2024-11-19,20
100304,20304,P1304,Cookbook,Books,38958.11,38958.11,3,116874.33,Cancelled,North,High,Kabir Gupta,2024-06-11,5
100305,20305,P1305,Face Cream,Beauty,6513.83,6513.83,7,45596.81,Returned,West,Medium,Vivaan Kapoor,2024-07-23,15
100306,,P1306,Blender,Home & Kitchen,44605.72,44605.72,9,401451.48,Pending,North,Low,Meera Reddy,2024-12-18,0
100307,20307,P1307,T-Shirt,Clothing,19208.35,19208.35,3,57625.05,Completed,North,Medium,Rahul Kapoor,2025-06-20,0
100308,,P1308,Olive Oil,Grocery,17169.51,17169.51,6,103017.06,Pending,South,Medium,Meera Gupta,2024-08-04,15
100309,20309,P1309,Smartwatch,Electronics,25256.45,25256.45,1,25256.45,Returned,East,Low,Divya Sharma,2024-04-20,15
100310,20310,P1310,Face Cream,Beauty,2459.34,2459.34,8,19674.72,Returned,North,Low,Ananya Reddy,2024-01-10,0
100311,20311,P1311,Rice 5kg,Grocery,33141.02,33141.02,10,331410.2,Pending,West,High,Divya Verma,2024-10-16,0
100312,20312,P1312,Face Cream,Beauty,24912.07,24912.07,5,124560.35,Pending,East,Low,Ishaan Sharma,2025-05-23,0
100313,20313,P1313,Sci-Fi Book,Books,$16563.65,16563.65,2,33127.3,Completed,West,High,Vikram Verma,2024-04-13,0
100314,20314,P1314,Cookbook,Books,22864.72,22864.72,5,114323.6,Returned,North,High,Vivaan Iyer,2025-01-03,20
100315,20315,P1315,Biography,Books,21328.46,21328.46,1,21328.46,Completed,South,Low,Arjun Nair,2025-03-24,10
100316,20316,P1316,Blender,Home & Kitchen,18662.48,18662.48,2,37324.96,Returned,West,Medium,Kiran Mehta,2025-03-07,15
100317,20317,P1317,Shampoo,Beauty,5697.17,5697.17,1,5697.17,Pending,North,Medium,Sneha Singh,2025-03-24,0
100318,20318,P1318,Football,Sports,38969.26,38969.26,3,116907.78,Returned,West,High,Rahul Sharma,2024-03-05,0
100319,20319,P1319,Biography,Books,667.39,667.39,9,6006.51,Pending,East,Low,Divya Verma,2025-03-19,15
100320,20320,P1320,Cookbook,Books,24122.39,24122.39,7,168856.73,Pending,North,High,Ishaan Kapoor,2025-04-25,20
100321,20321,P1321,Olive Oil,Grocery,3789.52,3789.52,4,15158.08,Cancelled,East,High,Pooja Rao,2025-02-16,20
100322,20322,P1322,T-Shirt,Clothing,22981.78,22981.78,8,183854.24,Completed,West,Medium,Sneha Sharma,2024-04-15,5
100323,20323,P1323,Rice 5kg,Grocery,$27878.69,27878.69,2,55757.38,Cancelled,South,Low,Arjun Nair,2024-02-25,20
100324,20324,P1324,Sneakers,Clothing,16632.03,16632.03,10,166320.3,Returned,East,Low,Diya Reddy,2024-01-03,0
100325,20325,P1325,Cookware Set,Home & Kitchen,27407.14,27407.14,2,54814.28,Completed,South,Medium,Neha Verma,2024-09-17,10
100326,20326,P1326,Jeans,Clothing,6081.25,6081.25,4,24325.0,Returned,South,Low,Neha Sharma,2024-05-06,20
100327,20327,P1327,Pasta Pack,Grocery,32939.91,32939.91,3,98819.73,Returned,North,Low,Pooja Rao,2025-05-09,10
100328,20328,P1328,Shampoo,Beauty,34606.29,34606.29,3,103818.87,Completed,West,Low,Arjun Kapoor,2025-01-28,5
100329,20329,P1329,Dumbbell Set,Sports,13716.11,13716.11,5,68580.55,Returned,South,High,Vikram Iyer,2024-11-17,15
100330,20330,P1330,Self-Help Book,Books,31647.54,31647.54,10,316475.4,Cancelled,East,Low,Ishaan Kapoor,2024-11-26,15
100331,20331,P1331,Monitor,Electronics,17644.28,17644.28,10,176442.8,Returned,East,Medium,Vikram Verma,2024-01-26,5
100332,20332,P1332,T-Shirt,Clothing,33529.2,33529.2,3,100587.6,Cancelled,East,High,Sara Reddy,2024-02-03,0
100333,20333,P1333,Lipstick,Beauty,5168.88,5168.88,9,46519.92,Pending,West,High,Sara Sharma,2025-01-25,5
100334,20334,P1334,Coffee Beans,Grocery,,48293.37,5,241466.85,Pending,West,High,Priya Singh,2024-07-20,20
100335,20335,P1335,Cookbook,Books,14744.18,14744.18,2,29488.36,Pending,South,Low,Kiran Sharma,2025-03-14,0
100336,20336,P1336,Cricket Bat,Sports,6546.82,6546.82,5,32734.1,Completed,East,Medium,Ananya Sharma,2024-06-06,0
100337,20337,P1337,Yoga Mat,Sports,38694.36,38694.36,5,193471.8,Returned,East,High,Arjun Kapoor,2024-08-13,0
100338,20338,P1338,Yoga Mat,Sports,39323.6,39323.6,9,353912.4,Returned,North,Medium,Kabir Nair,2024-12-05,0
100339,20339,P1339,Toaster,Home & Kitchen,47517.9,47517.9,8,380143.2,Completed,North,Low,Meera Singh,2024-09-06,0
100340,20340,P1340,Biography,Books,19099.56,19099.56,2,38199.12,Returned,East,Low,Aarav Kapoor,2025-01-18,10
100341,20341,P1341,Sunscreen,Beauty,$22305.57,22305.57,4,89222.28,Cancelled,North,High,Pooja Kapoor,2024-01-08,15
100342,20342,P1342,Smartphone,Electronics,33533.24,33533.24,7,234732.68,Completed,South,Low,Neha Verma,2024-06-06,0
100343,20343,P1343,Coffee Beans,Grocery,,1942.42,3,5827.26,Cancelled,North,Low,Rohan Rao,2025-02-01,5
100344,20344,P1344,Sci-Fi Book,Books,$21679.6,21679.6,2,43359.2,Completed,North,Low,Aditya Nair,2025-05-29,0
100345,,P1345,Cookware Set,Home & Kitchen,30347.96,30347.96,8,242783.68,Returned,West,Low,Ishaan Kapoor,2024-08-13,0
100346,20346,P1346,Sci-Fi Book,Books,39848.68,39848.68,5,199243.4,Pending,East,Low,Priya Sharma,2024-05-24,0
100347,20347,P1347,Laptop,Electronics,28657.29,28657.29,9,257915.61,Completed,East,High,Priya Reddy,2025-02-26,15
100348,20348,P1348,Sunscreen,Beauty,7165.63,7165.63,10,71656.3,Cancelled,South,High,Amit Sharma,2025-04-17,15
100349,20349,P1349,Yoga Mat,Sports,,14568.1,2,29136.2,Pending,West,Medium,Meera Verma,2024-10-18,10
100350,20350,P1350,Smartphone,Electronics,15923.41,15923.41,10,159234.1,Cancelled,South,Low,Arjun Rao,2024-06-21,0
100351,20351,P1351,Toaster,Home & Kitchen,39293.72,39293.72,7,275056.04,Cancelled,East,High,Arjun Mehta,2025-04-18,5
100352,20352,P1352,Cookware Set,Home & Kitchen,24374.22,24374.22,10,243742.2,Completed,East,High,Kabir Iyer,2024-03-19,15
100353,20353,P1353,Laptop,Electronics,42486.88,42486.88,10,424868.8,Returned,South,High,Pooja Kapoor,2025-04-28,15
100354,20354,P1354,Shampoo,Beauty,18322.64,18322.64,10,183226.4,Cancelled,South,Medium,Aditya Rao,2025-01-07,10
100355,20355,P1355,Camera,Electronics,11982.1,11982.1,10,119821.0,Pending,South,Medium,Amit Singh,2024-05-29,15
100356,20356,P1356,Sci-Fi Book,Books,$46961.8,46961.8,8,375694.4,Pending,North,Medium,Vivaan Reddy,2025-06-14,20
100357,20357,P1357,Vacuum Cleaner,Home & Kitchen,23510.23,23510.23,1,23510.23,Completed,East,High,Vikram Iyer,2024-09-26,10
100358,20358,P1358,Running Shoes,Sports,8733.8,8733.8,6,52402.8,Completed,East,Medium,Meera Kapoor,2025-02-19,0
100359,20359,P1359,Perfume,Beauty,24368.74,24368.74,10,243687.4,Completed,South,Medium,Aditya Kapoor,2024-10-14,0
100360,20360,P1360,Jeans,Clothing,7910.0,7910.0,2,15820.0,Pending,West,Medium,Sneha Mehta,2025-05-05,0
100361,20361,P1361,Dumbbell Set,Sports,32380.6,32380.6,4,129522.4,Completed,South,Low,Ananya Kapoor,2024-02-10,10
100362,20362,P1362,T-Shirt,Clothing,8358.75,8358.75,9,75228.75,Returned,North,Low,Sara Verma,2024-08-09,5
100363,20363,P1363,Football,Sports,43371.75,43371.75,7,303602.25,Pending,South,Low,Rohan Gupta,2024-12-16,5
100364,20364,P1364,Running Shoes,Sports,3488.7,3488.7,3,10466.1,Completed,North,High,Vikram Rao,2024-06-02,10
100365,20365,P1365,Smartphone,Electronics,23819.67,23819.67,1,23819.67,Completed,North,Medium,Divya Kapoor,2024-01-02,20
100366,20366,P1366,Sci-Fi Book,Books,26126.11,26126.11,1,26126.11,Returned,South,Medium,Kiran Nair,2024-04-10,5
100367,20367,P1367,Jacket,Clothing,23883.2,23883.2,2,47766.4,Cancelled,West,Medium,Aarav Singh,2025-06-19,0
100368,20368,P1368,Yoga Mat,Sports,18782.74,18782.74,6,112696.44,Returned,East,High,Amit Iyer,2024-09-24,20
100369,20369,P1369,Football,Sports,28255.28,28255.28,7,197786.96,Pending,West,Low,Sneha Gupta,2025-01-14,10
100370,20370,P1370,Football,Sports,12726.19,12726.19,6,76357.14,Returned,South,Low,Meera Mehta,2024-06-14,0
100371,20371,P1371,Dress,Clothing,20058.02,20058.02,9,180522.18,Completed,South,Medium,Aarav Verma,2024-05-28,5
100372,20372,P1372,Football,Sports,4452.63,4452.63,6,26715.78,Completed,North,Low,Kiran Singh,2025-06-17,0
100373,20373,P1373,Self-Help Book,Books,2920.28,2920.28,3,8760.84,Returned,West,High,Vikram Iyer,2024-07-18,0
100374,20374,P1374,Sunscreen,Beauty,25551.87,25551.87,10,255518.7,Pending,North,Medium,Aarav Gupta,2024-03-29,0
100375,20375,P1375,Lipstick,Beauty,17688.73,17688.73,10,176887.3,Pending,North,Low,Aditya Kapoor,2024-10-18,15
100376,20376,P1376,Sunscreen,Beauty,45754.7,45754.7,5,228773.5,Pending,South,Medium,Amit Sharma,2024-09-24,0
100377,20377,P1377,Cereal Box,Grocery,,5367.92,5,26839.6,Cancelled,North,Low,Pooja Singh,2024-09-13,15
100378,20378,P1378,Pasta Pack,Grocery,28180.27,28180.27,6,169081.62,Returned,West,Low,Sneha Verma,2024-09-21,0
100379,20379,P1379,Olive Oil,Grocery,33861.8,33861.8,6,203170.8,Returned,East,Low,Rohan Reddy,2024-10-21,0
100380,20380,P1380,Coffee Beans,Grocery,3847.64,3847.64,8,30781.12,Cancelled,East,High,Rohan Gupta,2024-07-13,5
100381,20381,P1381,Cookbook,Books,11781.33,11781.33,5,58906.65,Pending,South,High,Divya Nair,2024-06-08,20
100382,20382,P1382,Laptop,Electronics,46013.4,46013.4,8,368107.2,Completed,North,Medium,Arjun Mehta,2024-10-08,5
100383,20383,P1383,Dress,Clothing,14049.32,14049.32,10,140493.2,Pending,North,Low,Sneha Kapoor,2024-02-03,10
100384,20384,P1384,Vacuum Cleaner,Home & Kitchen,43026.99,43026.99,8,344215.92,Completed,West,Medium,Aarav Reddy,2025-01-23,10
100385,20385,P1385,Headphones,Electronics,18112.04,18112.04,3,54336.12,Cancelled,South,Medium,Divya Nair,2025-01-09,0
100386,20386,P1386,Pasta Pack,Grocery,10566.1,10566.1,6,63396.6,Cancelled,West,Medium,Amit Gupta,2024-08-22,20
100387,20387,P1387,Camera,Electronics,13533.96,13533.96,7,94737.72,Returned,South,High,Ananya Mehta,2024-01-10,0
100388,20388,P1388,Pasta Pack,Grocery,6766.86,6766.86,9,60901.74,Cancelled,West,Medium,Amit Sharma,2025-02-11,0
100389,20389,P1389,Cookbook,Books,3048.82,3048.82,8,24390.56,Completed,West,Low,Priya Nair,2024-09-20,0
100390,20390,P1390,Tablet,Electronics,6105.81,6105.81,10,61058.1,Pending,South,Medium,Vikram Mehta,2025-04-02,0
100391,20391,P1391,Cereal Box,Grocery,14361.85,14361.85,3,43085.55,Pending,East,Medium,Amit Rao,2024-03-14,0
100392,20392,P1392,Jacket,Clothing,11449.49,11449.49,5,57247.45,Cancelled,West,Medium,Priya Singh,2025-06-17,5
100393,20393,P1393,Olive Oil,Grocery,$9235.12,9235.12,4,36940.48,Cancelled,North,High,Diya Verma,2024-03-06,5
100394,20394,P1394,Yoga Mat,Sports,1366.93,1366.93,2,2733.86,Completed,East,Low,Kiran Iyer,2024-08-22,0
100395,20395,P1395,Biography,Books,22185.86,22185.86,9,199672.74,Pending,North,High,Arjun Mehta,2025-04-23,20
100396,20396,P1396,Cricket Bat,Sports,27449.84,27449.84,9,247048.56,Pending,West,Low,Amit Rao,2025-06-20,15
100397,20397,P1397,Self-Help Book,Books,15517.58,15517.58,9,139658.22,Pending,North,Medium,Neha Iyer,2024-06-08,0
100398,20398,P1398,Laptop,Electronics,26189.65,26189.65,3,78568.95,Cancelled,East,Medium,Sneha Mehta,2024-11-02,0
100399,20399,P1399,Lipstick,Beauty,39908.34,39908.34,1,39908.34,Cancelled,South,Medium,Neha Rao,2024-09-12,0
100400,20400,P1400,Sci-Fi Book,Books,41429.92,41429.92,2,82859.84,Returned,South,Low,Divya Iyer,2024-10-18,15
100401,20401,P1401,Self-Help Book,Books,40449.99,40449.99,2,80899.98,Pending,South,Medium,Rahul Singh,2025-04-08,0
100402,20402,P1402,Self-Help Book,Books,24625.2,24625.2,3,73875.6,Completed,North,High,Sara Iyer,2024-05-08,15
100403,20403,P1403,Rice 5kg,Grocery,11678.88,11678.88,8,93431.04,Pending,East,Medium,Sneha Nair,2025-04-19,15
100404,,P1404,Face Cream,Beauty,16545.92,16545.92,3,49637.76,Completed,East,Medium,Sneha Gupta,2024-07-15,20
